10, 0.012784004211425781
20, 0.04461050033569336
30, 0.09275197982788086
40, 0.15262842178344727
50, 0.21711111068725586
60, 0.29947757720947266
70, 0.40799379348754883
80, 0.5327510833740234
90, 0.678868293762207
100, 0.8379745483398438
110, 1.010594367980957
120, 1.1947846412658691
130, 1.400308609008789
140, 1.6414999961853027
150, 1.8612980842590332
160, 2.099316120147705
170, 2.3876094818115234
180, 2.7080893516540527
190, 2.9630088806152344
200, 3.252730369567871
210, 3.5814690589904785
220, 3.9467930793762207
230, 4.287655353546143
240, 4.668397903442383
250, 5.0684332847595215
260, 5.515799522399902
270, 5.986437797546387
280, 6.601903438568115
290, 7.323944568634033
300, 7.783799171447754
310, 8.479719161987305
320, 8.999063968658447
330, 9.65519905090332
340, 10.128870010375977
350, 10.78913927078247
360, 11.60513162612915
370, 12.770247459411621
380, 13.100900650024414
390, 13.802187442779541
400, 14.525563716888428
410, 15.335485935211182
420, 16.624090671539307
430, 17.278106212615967
440, 18.235321044921875
450, 19.0687894821167
460, 19.939327239990234
470, 21.220924854278564
480, 22.012104988098145
490, 22.91710615158081
500, 24.287796020507812
510, 25.024361610412598
520, 26.25091791152954
530, 27.243599891662598
540, 28.32768440246582
550, 29.38718318939209
560, 30.664892196655273
570, 31.823039054870605
580, 33.016133308410645
590, 34.11008834838867
600, 35.378661155700684
610, 36.942970752716064
620, 38.18687915802002
630, 39.51674699783325
640, 40.8851432800293
650, 42.255165576934814
660, 43.56340169906616
670, 44.999470710754395
680, 47.60354042053223
690, 47.82603740692139
700, 49.599483013153076
710, 51.14346981048584
720, 52.65892505645752
730, 53.928070068359375
740, 55.48463582992554
750, 57.60490655899048
760, 59.29053068161011
770, 60.730345249176025
780, 63.63142967224121
790, 64.95675563812256
800, 66.86943054199219
810, 69.0613603591919
820, 70.46807765960693
830, 72.30979681015015
840, 74.09336566925049
850, 77.16049671173096
860, 78.4261417388916
870, 80.07608652114868
880, 82.22530364990234
890, 83.76538515090942
900, 85.75764417648315
910, 87.82743453979492
920, 90.12380838394165
930, 92.06361293792725
940, 94.39483880996704
950, 96.1794638633728
960, 98.12546730041504
970, 100.79107284545898
980, 103.48520040512085
990, 106.49920463562012
1000, 106.54572486877441
1010, 109.88412618637085
1020, 112.97469139099121
1030, 114.20550346374512
1040, 117.0456337928772
1050, 119.52316761016846
1060, 120.7938003540039
1070, 123.00036907196045
1080, 125.69722890853882
1090, 129.10579442977905
1100, 130.93676567077637
1110, 135.24001121520996
1120, 135.11826992034912
1130, 137.45282888412476
1140, 140.83455085754395
1150, 143.57550144195557
1160, 146.21553421020508
1170, 147.50874042510986
1180, 151.20694160461426
1190, 153.4262251853943
1200, 155.42596578598022
1210, 159.91984128952026
1220, 161.5731143951416
1230, 163.84222269058228
1240, 166.59136295318604
1250, 169.12949562072754
1260, 174.6508288383484
1270, 176.18338346481323
1280, 177.98329830169678
1290, 182.70017623901367
1300, 185.39493322372437
1310, 186.86970710754395
1320, 189.42706823349
1330, 193.18289041519165
1340, 194.48113441467285
1350, 198.20591926574707
1360, 200.60037851333618
1370, 204.5308232307434
1380, 208.91111373901367
1390, 211.18205785751343
1400, 214.23728227615356
1410, 216.8741512298584
1420, 220.470609664917
1430, 224.3604564666748
1440, 226.95785999298096
1450, 229.3473196029663
1460, 234.60582971572876
1470, 236.29453659057617
1480, 241.36709213256836
1490, 244.16423797607422
1500, 247.64935731887817
1510, 252.82573699951172
1520, 254.98165130615234
1530, 257.4149465560913
1540, 263.8417983055115
1550, 264.36824798583984
1560, 268.5496520996094
1570, 271.39912605285645
1580, 275.26981353759766
1590, 280.89606523513794
1600, 283.76434087753296
1610, 285.54962158203125
1620, 289.226975440979
1630, 294.0237331390381
1640, 296.276478767395
1650, 299.83680725097656
1660, 304.75765466690063
1670, 308.54156255722046
1680, 310.9343886375427
1690, 314.5120692253113
1700, 318.81839513778687
1710, 323.8435626029968
1720, 327.63062715530396
1730, 330.662579536438
1740, 334.4491982460022
1750, 339.14464235305786
1760, 341.9344234466553
1770, 345.4752588272095
1780, 351.4637541770935
1790, 354.2417025566101
1800, 360.1123809814453
1810, 365.3656768798828
1820, 369.0526080131531
1830, 372.87999153137207
1840, 380.0012159347534
1850, 381.6954731941223
1860, 385.9082865715027
1870, 389.79966163635254
1880, 395.4414629936218
1890, 410.07638216018677
1900, 402.86368131637573
1910, 406.1091947555542
1920, 410.2829360961914
1930, 414.91519689559937
1940, 419.68083143234253
1950, 423.7948536872864
1960, 426.7387890815735
1970, 430.6116819381714
1980, 434.5734667778015
1990, 440.277738571167
2000, 442.34052419662476
